0.063025	51.219249	92.440543
-0.072772	51.219236	92.596693
-0.208569	51.218863	92.752842
-0.344364	51.218130	92.908992
-0.480157	51.217037	93.065141
-0.615947	51.215584	93.221291
-0.751732	51.213771	93.377440
-0.887512	51.211598	93.533590
-1.023286	51.209065	93.689740
-1.159052	51.206172	93.845889
-1.294810	51.202919	94.002039
-1.430560	51.199306	94.158188
-1.566299	51.195333	94.314338
-1.702027	51.191001	94.470487
-1.837743	51.186308	94.626637
-1.973447	51.181256	94.782787
-2.109136	51.175844	94.938936
-2.244811	51.170072	95.095086
-2.380470	51.163941	95.251235
-2.516112	51.157450	95.407385
-2.651736	51.150599	95.563534
-2.787342	51.143389	95.719684
-2.922928	51.135819	95.875834
-3.058494	51.127889	96.031983
-3.194038	51.119601	96.188133
-3.329559	51.110953	96.344282
-3.465058	51.101946	96.500432
-3.600532	51.092579	96.656581
-3.735980	51.082853	96.812731
-3.871403	51.072769	96.968880
-4.006798	51.062325	97.125030
-4.142165	51.051522	97.281180
-4.277503	51.040361	97.437329
-4.412810	51.028841	97.593479
-4.548087	51.016962	97.749628
-4.683332	51.004724	97.905778
-4.818544	50.992128	98.061927
-4.953722	50.979173	98.218077
-5.088865	50.965860	98.374227
-5.223972	50.952189	98.530376
-5.359043	50.938160	98.686526
-5.494076	50.923772	98.842675
-5.629071	50.909027	98.998825
-5.764025	50.893924	99.154974
-5.898940	50.878463	99.311124
-6.033813	50.862644	99.467274
-6.168643	50.846468	99.623423
-6.303430	50.829934	99.779573
-6.438173	50.813044	99.935722
-6.572870	50.795795	100.091872
-6.707522	50.778190	100.248021
-6.842126	50.760228	100.404171
-6.976682	50.741909	100.560321
-7.111189	50.723234	100.716470
-7.245646	50.704202	100.872620
-7.380052	50.684813	101.028769
-7.514406	50.665068	101.184919
-7.648708	50.644968	101.341068
-7.782955	50.624511	101.497218
-7.917148	50.603698	101.653367
-8.051286	50.582529	101.809517
-8.185366	50.561005	101.965667
-8.319389	50.539126	102.121816
-8.453354	50.516891	102.277966
-8.587259	50.494301	102.434115
-8.721104	50.471356	102.590265
-8.854888	50.448057	102.746414
-8.988609	50.424403	102.902564
-9.122267	50.400394	103.058714
-9.255861	50.376031	103.214863
-9.389390	50.351314	103.371013
-9.522853	50.326243	103.527162
-9.656249	50.300818	103.683312
-9.789577	50.275040	103.839461
-9.922837	50.248908	103.995611
-10.056026	50.222423	104.151761
-10.189145	50.195585	104.307910
-10.322192	50.168394	104.464060
-10.455167	50.140851	104.620209
-10.588068	50.112955	104.776359
-10.720895	50.084707	104.932508
-10.853647	50.056107	105.088658
-10.986322	50.027155	105.244807
-11.118920	49.997851	105.400957
-11.251439	49.968196	105.557107
-11.383880	49.938189	105.713256
-11.516241	49.907832	105.869406
-11.648520	49.877123	106.025555
-11.780718	49.846064	106.181705
-11.912833	49.814655	106.337854
-12.044864	49.782896	106.494004
-12.176811	49.750786	106.650154
-12.308672	49.718327	106.806303
-12.440446	49.685519	106.962453
-12.572133	49.652361	107.118602
-12.703732	49.618854	107.274752
-12.835241	49.584998	107.430901
-12.966661	49.550794	107.587051
-13.097989	49.516241	107.743201
-13.229224	49.481341	107.899350
-13.360367	49.446092	108.055500
-13.491416	49.410496	108.211649
-13.622371	49.374553	108.367799
-13.753229	49.338263	108.523948
-13.883991	49.301625	108.680098
-14.014655	49.264642	108.836248
-14.145220	49.227312	108.992397
-14.275687	49.189635	109.148547
-14.406052	49.151614	109.304696
-14.536317	49.113246	109.460846
-14.666479	49.074534	109.616995
-14.796539	49.035476	109.773145
-14.926494	48.996074	109.929294
-15.056344	48.956327	110.085444
-15.186089	48.916236	110.241594
-15.315727	48.875802	110.397743
-15.445257	48.835023	110.553893
-15.574678	48.793902	110.710042
-15.703990	48.752437	110.866192
-15.833192	48.710630	111.022341
-15.962282	48.668481	111.178491
-16.091261	48.625989	111.334641
-16.220126	48.583155	111.490790
-16.348877	48.539980	111.646940
-16.477513	48.496464	111.803089
-16.606033	48.452607	111.959239
-16.734437	48.408409	112.115388
-16.862723	48.363871	112.271538
-16.990890	48.318993	112.427688
-17.118938	48.273776	112.583837
-17.246866	48.228219	112.739987
-17.374672	48.182323	112.896136
-17.502356	48.136088	113.052286
-17.629918	48.089515	113.208435
-17.757355	48.042604	113.364585
-17.884667	47.995355	113.520734
-18.011854	47.947769	113.676884
-18.138914	47.899846	113.833034
-18.265847	47.851586	113.989183
-18.392651	47.802990	114.145333
-18.519326	47.754058	114.301482
-18.645871	47.704790	114.457632
-18.772285	47.655186	114.613781
-18.898567	47.605248	114.769931
-19.024715	47.554975	114.926081
-19.150731	47.504368	115.082230
-19.276611	47.453427	115.238380
-19.402356	47.402152	115.394529
-19.527965	47.350544	115.550679
-19.653436	47.298604	115.706828
-19.778770	47.246330	115.862978
-19.903964	47.193725	116.019128
-20.029018	47.140788	116.175277
-20.153932	47.087520	116.331427
-20.278704	47.033920	116.487576
-20.403333	46.979990	116.643726
-20.527819	46.925730	116.799875
-20.652160	46.871140	116.956025
-20.776357	46.816220	117.112175
-20.900407	46.760971	117.268324
-21.024311	46.705394	117.424474
-21.148066	46.649488	117.580623
-21.271673	46.593255	117.736773
-21.395131	46.536693	117.892922
-21.518438	46.479805	118.049072
-21.641594	46.422590	118.205221
-21.764597	46.365049	118.361371
-21.887448	46.307182	118.517521
-22.010145	46.248989	118.673670
-22.132687	46.190471	118.829820
-22.255074	46.131629	118.985969
-22.377304	46.072462	119.142119
-22.499377	46.012971	119.298268
-22.621291	45.953157	119.454418
-22.743047	45.893020	119.610568
-22.864643	45.832560	119.766717
-22.986078	45.771778	119.922867
-23.107351	45.710675	120.079016
-23.228463	45.649250	120.235166
-23.349410	45.587504	120.391315
-23.470194	45.525438	120.547465
-23.590813	45.463051	120.703615
-23.711265	45.400345	120.859764
-23.831552	45.337320	121.015914
-23.951670	45.273977	121.172063
-24.071621	45.210315	121.328213
-24.191402	45.146335	121.484362
-24.311013	45.082038	121.640512
-24.430453	45.017424	121.796661
-24.549721	44.952493	121.952811
-24.668817	44.887247	122.108961
-24.787739	44.821685	122.265110
-24.906488	44.755808	122.421260
-25.025061	44.689616	122.577409
-25.143458	44.623110	122.733559
-25.261678	44.556291	122.889708
-25.379721	44.489158	123.045858
-25.497586	44.421713	123.202008
-25.615271	44.353955	123.358157
-25.732776	44.285886	123.514307
-25.850101	44.217505	123.670456
-25.967243	44.148814	123.826606
-26.084203	44.079812	123.982755
-26.200980	44.010500	124.138905
-26.317572	43.940879	124.295055
-26.433980	43.870949	124.451204
-26.550202	43.800711	124.607354
-26.666237	43.730164	124.763503
-26.782084	43.659311	124.919653
-26.897744	43.588150	125.075802
-27.013214	43.516683	125.231952
-27.128495	43.444910	125.388102
-27.243584	43.372832	125.544251
-27.358483	43.300449	125.700401
-27.473188	43.227762	125.856550
-27.587701	43.154770	126.012700
-27.702020	43.081476	126.168849
-27.816144	43.007878	126.324999
-27.930073	42.933978	126.481148
-28.043805	42.859777	126.637298
-28.157340	42.785274	126.793448
-28.270678	42.710470	126.949597
-28.383816	42.635366	127.105747
-28.496755	42.559963	127.261896
-28.609494	42.484260	127.418046
-28.722031	42.408258	127.574195
-28.834367	42.331959	127.730345
-28.946500	42.255362	127.886495
-29.058429	42.178468	128.042644
-29.170155	42.101277	128.198794
-29.281675	42.023791	128.354943
-29.392989	41.946009	128.511093
-29.504097	41.867932	128.667242
-29.614997	41.789560	128.825020
